Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
397,4/12/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.463333333,34.26333333,178.2733333,431.2333333
397,15-04-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.472,36.605,221.88,450.9566667
397,20-04-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.261666667,35.13,218.7333333,444.4166667
397,22-04-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.221666667,34.84333333,213.2366667,439.4566667
397,26-04-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.511666667,38.88666667,213.2733333,434.75
397,28-04-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.751666667,33.73666667,215.76,408.415
397,30-04-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.521666667,34.11,197.0933333,405.6133333
397,5/5/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.483333333,33.9,199.49,409.9233333
397,5/7/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.53,34.11333333,199.4266667,410.5333333
397,5/11/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.293333333,34.47333333,196.5666667,409.4033333
397,13-05-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.75,36.135,209.9333333,433.7566667
397,18-05-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.301666667,32.18666667,200.7566667,411.64
397,20-05-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.331666667,33.69333333,208.1266667,432.24
397,24-05-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.93,37.8925,225.53,459.17
397,31-05-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.638333333,34.19166667,195.3366667,407.8033333
397,6/3/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.315,36.23,205.51,424.98
397,6/7/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.545,34.76166667,199.4766667,411.45
397,6/9/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.165,34.11666667,214.0233333,436.39
397,6/11/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.39,35.43166667,204.5666667,421.7633333
397,16-06-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.0675,32.86,194.46,396.26
397,18-06-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.726666667,33.295,192.87,395.17
397,22-06-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.053333333,35.52666667,217.01,440.8233333
397,24-06-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.158333333,32.45333333,182.98,378.94
397,28-06-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.608333333,32.98833333,195.6766667,402.43
397,8/4/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.85,30.68166667,149.8533333,307.6333333
397,8/6/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.026666667,30.955,152.0966667,316.6366667
397,8/10/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.186666667,30.28666667,155.1233333,318.3033333
397,8/12/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.33,32.6725,161.72,341.13
397,17-08-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.17,29.2675,168.44,348.49
397,19-08-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.141666667,29.19333333,160.34,331.9766667
397,23-08-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.5275,33.8125,168.63,347.145
397,25-08-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.081666667,31.23666667,163.2766667,332.9166667
397,27-08-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",27.9225,30.545,146.9533333,308.71
397,9/3/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.491666667,34.82833333,164.3033333,336.68
397,9/6/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.278333333,30.84,152.5833333,311.7566667
397,9/7/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.42,30.09833333,150.75,315.9166667
397,9/8/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.945,32.035,151.95,320.1
397,9/9/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.735,33.12333333,160.3266667,329.2733333
397,9/10/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.343333333,30.39833333,157.7366667,323.21
397,14-09-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.898333333,31.95166667,156.43,324.2966667
397,17-09-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.281666667,29.165,148.7033333,302.5266667
397,21-09-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.441666667,31.165,150.2233333,307.5933333
397,22-09-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.793333333,34.04833333,158.19,327.3533333
397,23-09-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.42,32.475,157.89,324.1633333
397,24-09-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.006666667,35.32666667,158.17,328.635
397,27-09-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.77,32.615,147.81,307.0066667
397,28-09-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.813333333,32.98666667,157.9133333,318.3133333
397,29-09-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.513333333,31.695,157.77,324.1833333
397,30-09-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.82,32.19,166.285,336.185
397,10/5/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.223333333,31.81,158.8033333,328.87
397,10/7/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.62,31.93833333,154.7133333,318.51
397,10/11/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.065,32.23833333,163.2833333,334.6333333
397,13-10-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.086666667,34.08,161.0133333,332.59
397,18-10-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.003333333,30.16833333,149.95,309.84
397,20-10-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.581666667,31.61833333,157.7766667,324.4666667
397,22-10-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.446666667,35.05333333,162.24,327.3533333
397,26-10-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.378333333,36.34833333,160.5,334.3433333
397,28-10-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.766666667,32.45333333,161.75,336.07
397,11/3/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10.26,40.18166667,202.1266667,411.1666667
397,11/8/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.698333333,35.97333333,201.5166667,414.9333333
397,11/10/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.563333333,33.94666667,195.53,399.4533333
397,11/12/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.473333333,35.20166667,178.36,364.84
397,17-11-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.325,32.1,179.5933333,369.6
397,19-11-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.095,33.395,185.6666667,381.4333333
397,23-11-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.83,33.34,184.12,375.0566667
397,25-11-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.041666667,33.405,184.9866667,381.5066667
397,29-11-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.4,32.40166667,185.7666667,390.23
397,12/3/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.691666667,30.40333333,196.6,400.2866667
397,12/8/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.448333333,33.76833333,210.3933333,433.5233333
397,12/10/2010,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.476666667,35.78666667,232.63,448.79
397,14-12-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.213333333,34.71,193.8366667,399.42
397,17-12-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.386666667,32.01833333,197.6466667,398.4933333
397,21-12-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.501666667,33.38166667,213.4033333,435.2233333
397,23-12-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.051666667,36.405,213.6666667,438.7733333
397,27-12-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.318333333,34.84833333,204.17,423.47
397,29-12-10,Uttar Pradesh,Lucknow,"Aminabad, Lucknow",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.446666667,33.83,175.0433333,429.8533333
550,1/2/2010,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13.15,54.15,252.6666667,496
550,1/7/2010,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.015,53.5,127,568.3333333
550,1/12/2010,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.025,56.675,149,620.5
550,2/4/2010,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12.25,54.9,229,517
550,2/6/2010,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11.96666667,50.4,222,530
550,2/9/2010,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11.23333333,50.03333333,214,536
550,24-02-10,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12.53333333,52.6,222.3333333,561
550,3/3/2010,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12.1,51.73333333,236.6666667,516
550,3/6/2010,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",15,51.1,222.3333333,515
550,3/9/2010,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",13,50.18333333,225.3333333,503.5
550,18-03-10,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12.23333333,53.45,240,511
550,4/1/2010,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11.63333333,48.8,216.3333333,446
550,4/7/2010,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11.4,52.93333333,215.3333333,448
550,4/12/2010,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11.88333333,53,219.3333333,461
550,15-04-10,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10.7,55,222,513
550,19-04-10,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11.01666667,56.16666667,228.6666667,513
550,22-04-10,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11.8,59.13333333,240.6666667,515
550,24-04-10,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11.13333333,57.03333333,242.6666667,457.5
550,5/1/2010,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.966666667,52.33333333,196.6666667,415
550,5/6/2010,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.466666667,54.16666667,225.3333333,418
550,5/9/2010,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10.23333333,56.16666667,214.6666667,438
550,5/12/2010,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12.28333333,59,210,469
550,14-05-10,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",14.275,61,277,NA
550,15-05-10,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.3,51.16666667,230,427
550,17-05-10,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12.375,64,267,NA
550,19-05-10,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12.81666667,54,238,426
550,21-05-10,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10.93333333,56.83333333,231.3333333,441
550,22-05-10,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",12.2,60,258.5,NA
550,24-05-10,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.9,54.16666667,217.6666667,468
550,31-05-10,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.8,55.16666667,218,484
550,6/5/2010,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.766666667,53.43333333,209.3333333,435
550,6/7/2010,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",10.26666667,55.86666667,206.6666667,442
550,6/9/2010,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.833333333,56.56666667,208,452
550,6/10/2010,Uttar Pradesh,Meerut,"Begum Bridge, Meerut",Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.25,55.66666667,211.3333333,434
